date,decision_id,consensus_category,buy_vote_count,supporting_agents,dissenting_agents,trade_executed,net_return,reflection_category,decision_summary,outcome_summary,identified_strengths,identified_weaknesses,inconsistencies,diagnostic_labels,explainability_score
2026-05-28,decision_80b2ab4e0abe4e33af5ad1ff039b75f7,UNANIMOUS_NO_TRADE,0,,MA|SM|RM,False,0.0,NO_TRADE_REVIEW,EX did not execute a trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was NO_TRADE using MAJORITY_CONSENSUS. 0 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was UNANIMOUS_NO_TRADE. Reason: Configuration 4 majority not reached: 0/3 agents voted BUY.,No trade was executed. The counterfactual net Open-to-Close return was 0.535098%.,All three analytical agents reached the same directional decision.,The NO_TRADE decision missed a profitable market outcome. | The resolved NO_TRADE decision missed a profitable Open-to-Close opportunity.,,CONFIG_4_MA_SM_RM_EX_RF | NO_TRADE | FULL_AGENT_AGREEMENT | UNANIMOUS_NO_TRADE | CONSENSUS_UNANIMOUS_NO_TRADE | MISSED_PROFITABLE_OPPORTUNITY,0.9387820845496039
2026-05-29,decision_bb7138be01254be4b59f131438bb4e99,UNANIMOUS_NO_TRADE,0,,MA|SM|RM,False,0.0,NO_TRADE_REVIEW,EX did not execute a trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was NO_TRADE using MAJORITY_CONSENSUS. 0 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was UNANIMOUS_NO_TRADE. Reason: Configuration 4 majority not reached: 0/3 agents voted BUY.,No trade was executed. The counterfactual net Open-to-Close return was -0.339461%.,The NO_TRADE decision avoided a non-profitable market outcome. | All three analytical agents reached the same directional decision. | The resolved NO_TRADE decision avoided a non-profitable Open-to-Close outcome.,,,CONFIG_4_MA_SM_RM_EX_RF | NO_TRADE | FULL_AGENT_AGREEMENT | UNANIMOUS_NO_TRADE | CONSENSUS_UNANIMOUS_NO_TRADE | CORRECT_TRADE_REJECTION,0.9293854823528538
2026-06-01,decision_f80ff369cda24a9bae2d517d6d3a8a18,UNANIMOUS_NO_TRADE,0,,MA|SM|RM,False,0.0,NO_TRADE_REVIEW,EX did not execute a trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was NO_TRADE using MAJORITY_CONSENSUS. 0 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was UNANIMOUS_NO_TRADE. Reason: Configuration 4 majority not reached: 0/3 agents voted BUY.,No trade was executed. The counterfactual net Open-to-Close return was -1.987961%.,The NO_TRADE decision avoided a non-profitable market outcome. | All three analytical agents reached the same directional decision. | The resolved NO_TRADE decision avoided a non-profitable Open-to-Close outcome.,,,CONFIG_4_MA_SM_RM_EX_RF | NO_TRADE | FULL_AGENT_AGREEMENT | UNANIMOUS_NO_TRADE | CONSENSUS_UNANIMOUS_NO_TRADE | CORRECT_TRADE_REJECTION,0.9189921801352672
2026-06-02,decision_b5bea5ef478a498c85dc11ea8a74adcd,SINGLE_BUY,1,MA,SM|RM,False,0.0,NO_TRADE_REVIEW,EX did not execute a trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was NO_TRADE using MAJORITY_CONSENSUS. 1 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was SINGLE_BUY. Reason: Configuration 4 majority not reached: 1/3 agents voted BUY.,No trade was executed. The counterfactual net Open-to-Close return was -0.348741%.,The NO_TRADE decision avoided a non-profitable market outcome. | The configured majority-vote rule resolved differing analytical perspectives deterministically. | The resolved NO_TRADE decision avoided a non-profitable Open-to-Close outcome.,,"MA and SM issued different analytical votes. | MA and RM issued different analytical votes. | Configuration 4 contained analytical disagreement; dissenting agent(s): SM, RM.",CONFIG_4_MA_SM_RM_EX_RF | NO_TRADE | PARTIAL_AGENT_AGREEMENT | MAJORITY_NO_TRADE | CONSENSUS_SINGLE_BUY | CORRECT_TRADE_REJECTION,0.78559181649872
2026-06-03,decision_1c1e8fdf09fd4fcc89523b55b1e9ce35,UNANIMOUS_NO_TRADE,0,,MA|SM|RM,False,0.0,NO_TRADE_REVIEW,EX did not execute a trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was NO_TRADE using MAJORITY_CONSENSUS. 0 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was UNANIMOUS_NO_TRADE. Reason: Configuration 4 majority not reached: 0/3 agents voted BUY.,No trade was executed. The counterfactual net Open-to-Close return was -1.936522%.,The NO_TRADE decision avoided a non-profitable market outcome. | All three analytical agents reached the same directional decision. | The resolved NO_TRADE decision avoided a non-profitable Open-to-Close outcome.,,,CONFIG_4_MA_SM_RM_EX_RF | NO_TRADE | FULL_AGENT_AGREEMENT | UNANIMOUS_NO_TRADE | CONSENSUS_UNANIMOUS_NO_TRADE | LOW_CONFIDENCE | CORRECT_TRADE_REJECTION,0.9093541526523393
2026-06-04,decision_6efcaf93b48e4f2582461e5baa2e1de8,UNANIMOUS_NO_TRADE,0,,MA|SM|RM,False,0.0,NO_TRADE_REVIEW,EX did not execute a trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was NO_TRADE using MAJORITY_CONSENSUS. 0 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was UNANIMOUS_NO_TRADE. Reason: Configuration 4 majority not reached: 0/3 agents voted BUY.,No trade was executed. The counterfactual net Open-to-Close return was 0.164576%.,All three analytical agents reached the same directional decision.,The NO_TRADE decision missed a profitable market outcome. | The resolved NO_TRADE decision missed a profitable Open-to-Close opportunity.,,CONFIG_4_MA_SM_RM_EX_RF | NO_TRADE | FULL_AGENT_AGREEMENT | UNANIMOUS_NO_TRADE | CONSENSUS_UNANIMOUS_NO_TRADE | LOW_CONFIDENCE | MISSED_PROFITABLE_OPPORTUNITY,0.9406182745707584
2026-06-05,decision_f133da94cf114d0e91fd8019fe425e99,SINGLE_BUY,1,SM,MA|RM,False,0.0,NO_TRADE_REVIEW,EX did not execute a trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was NO_TRADE using MAJORITY_CONSENSUS. 1 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was SINGLE_BUY. Reason: Configuration 4 majority not reached: 1/3 agents voted BUY.,No trade was executed. The counterfactual net Open-to-Close return was -3.335212%.,The NO_TRADE decision avoided a non-profitable market outcome. | The configured majority-vote rule resolved differing analytical perspectives deterministically. | The resolved NO_TRADE decision avoided a non-profitable Open-to-Close outcome.,,"MA and SM issued different analytical votes. | SM and RM issued different analytical votes. | Configuration 4 contained analytical disagreement; dissenting agent(s): MA, RM.",CONFIG_4_MA_SM_RM_EX_RF | NO_TRADE | PARTIAL_AGENT_AGREEMENT | MAJORITY_NO_TRADE | CONSENSUS_SINGLE_BUY | LOW_CONFIDENCE | CORRECT_TRADE_REJECTION,0.7726167018978445
2026-06-08,decision_346dc437079149a9a0b566d76a535ad5,UNANIMOUS_NO_TRADE,0,,MA|SM|RM,False,0.0,NO_TRADE_REVIEW,EX did not execute a trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was NO_TRADE using MAJORITY_CONSENSUS. 0 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was UNANIMOUS_NO_TRADE. Reason: Configuration 4 majority not reached: 0/3 agents voted BUY.,No trade was executed. The counterfactual net Open-to-Close return was -0.691548%.,The NO_TRADE decision avoided a non-profitable market outcome. | All three analytical agents reached the same directional decision. | The resolved NO_TRADE decision avoided a non-profitable Open-to-Close outcome.,,,CONFIG_4_MA_SM_RM_EX_RF | NO_TRADE | FULL_AGENT_AGREEMENT | UNANIMOUS_NO_TRADE | CONSENSUS_UNANIMOUS_NO_TRADE | CORRECT_TRADE_REJECTION,0.9238696310527502
2026-06-09,decision_2f89bef6021a41ed88829c9b61aa95dd,UNANIMOUS_NO_TRADE,0,,MA|SM|RM,False,0.0,NO_TRADE_REVIEW,EX did not execute a trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was NO_TRADE using MAJORITY_CONSENSUS. 0 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was UNANIMOUS_NO_TRADE. Reason: Configuration 4 majority not reached: 0/3 agents voted BUY.,No trade was executed. The counterfactual net Open-to-Close return was -1.528246%.,The NO_TRADE decision avoided a non-profitable market outcome. | All three analytical agents reached the same directional decision. | The resolved NO_TRADE decision avoided a non-profitable Open-to-Close outcome.,,,CONFIG_4_MA_SM_RM_EX_RF | NO_TRADE | FULL_AGENT_AGREEMENT | UNANIMOUS_NO_TRADE | CONSENSUS_UNANIMOUS_NO_TRADE | CORRECT_TRADE_REJECTION,0.9193563884775572
2026-06-10,decision_0c3feb15de2b4f219bc785c41b8b2c1c,UNANIMOUS_NO_TRADE,0,,MA|SM|RM,False,0.0,NO_TRADE_REVIEW,EX did not execute a trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was NO_TRADE using MAJORITY_CONSENSUS. 0 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was UNANIMOUS_NO_TRADE. Reason: Configuration 4 majority not reached: 0/3 agents voted BUY.,No trade was executed. The counterfactual net Open-to-Close return was -2.401698%.,The NO_TRADE decision avoided a non-profitable market outcome. | All three analytical agents reached the same directional decision. | The resolved NO_TRADE decision avoided a non-profitable Open-to-Close outcome.,,,CONFIG_4_MA_SM_RM_EX_RF | NO_TRADE | FULL_AGENT_AGREEMENT | UNANIMOUS_NO_TRADE | CONSENSUS_UNANIMOUS_NO_TRADE | CORRECT_TRADE_REJECTION,0.9197816209882479
2026-06-11,decision_fb8675514f3f48d2b99417e744ac8b68,SINGLE_BUY,1,MA,SM|RM,False,0.0,NO_TRADE_REVIEW,EX did not execute a trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was NO_TRADE using MAJORITY_CONSENSUS. 1 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was SINGLE_BUY. Reason: Configuration 4 majority not reached: 1/3 agents voted BUY.,No trade was executed. The counterfactual net Open-to-Close return was 1.403905%.,The configured majority-vote rule resolved differing analytical perspectives deterministically.,The NO_TRADE decision missed a profitable market outcome. | The resolved NO_TRADE decision missed a profitable Open-to-Close opportunity.,"MA and SM issued different analytical votes. | MA and RM issued different analytical votes. | Configuration 4 contained analytical disagreement; dissenting agent(s): SM, RM.",CONFIG_4_MA_SM_RM_EX_RF | NO_TRADE | PARTIAL_AGENT_AGREEMENT | MAJORITY_NO_TRADE | CONSENSUS_SINGLE_BUY | MISSED_PROFITABLE_OPPORTUNITY,0.7900435678455021
2026-06-12,decision_d64934d4424545bda7870d07030e0830,UNANIMOUS_NO_TRADE,0,,MA|SM|RM,False,0.0,NO_TRADE_REVIEW,EX did not execute a trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was NO_TRADE using MAJORITY_CONSENSUS. 0 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was UNANIMOUS_NO_TRADE. Reason: Configuration 4 majority not reached: 0/3 agents voted BUY.,No trade was executed. The counterfactual net Open-to-Close return was -2.015071%.,The NO_TRADE decision avoided a non-profitable market outcome. | All three analytical agents reached the same directional decision. | The resolved NO_TRADE decision avoided a non-profitable Open-to-Close outcome.,,,CONFIG_4_MA_SM_RM_EX_RF | NO_TRADE | FULL_AGENT_AGREEMENT | UNANIMOUS_NO_TRADE | CONSENSUS_UNANIMOUS_NO_TRADE | CORRECT_TRADE_REJECTION,0.9205458820038208
2026-06-15,decision_95fca521e2004eb184c2b153d70c5b8f,UNANIMOUS_NO_TRADE,0,,MA|SM|RM,False,0.0,NO_TRADE_REVIEW,EX did not execute a trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was NO_TRADE using MAJORITY_CONSENSUS. 0 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was UNANIMOUS_NO_TRADE. Reason: Configuration 4 majority not reached: 0/3 agents voted BUY.,No trade was executed. The counterfactual net Open-to-Close return was 0.307938%.,All three analytical agents reached the same directional decision.,The NO_TRADE decision missed a profitable market outcome. | The resolved NO_TRADE decision missed a profitable Open-to-Close opportunity.,,CONFIG_4_MA_SM_RM_EX_RF | NO_TRADE | FULL_AGENT_AGREEMENT | UNANIMOUS_NO_TRADE | CONSENSUS_UNANIMOUS_NO_TRADE | MISSED_PROFITABLE_OPPORTUNITY,0.9306773932839688
2026-06-16,decision_e9a5e7823ef242199b2e7892e2ca5fdc,UNANIMOUS_NO_TRADE,0,,MA|SM|RM,False,0.0,NO_TRADE_REVIEW,EX did not execute a trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was NO_TRADE using MAJORITY_CONSENSUS. 0 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was UNANIMOUS_NO_TRADE. Reason: Configuration 4 majority not reached: 0/3 agents voted BUY.,No trade was executed. The counterfactual net Open-to-Close return was -0.906036%.,The NO_TRADE decision avoided a non-profitable market outcome. | All three analytical agents reached the same directional decision. | The resolved NO_TRADE decision avoided a non-profitable Open-to-Close outcome.,,,CONFIG_4_MA_SM_RM_EX_RF | NO_TRADE | FULL_AGENT_AGREEMENT | UNANIMOUS_NO_TRADE | CONSENSUS_UNANIMOUS_NO_TRADE | CORRECT_TRADE_REJECTION,0.920578810464677
2026-06-17,decision_4292fc3373f84d6f8d9ed407b817511f,UNANIMOUS_NO_TRADE,0,,MA|SM|RM,False,0.0,NO_TRADE_REVIEW,EX did not execute a trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was NO_TRADE using MAJORITY_CONSENSUS. 0 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was UNANIMOUS_NO_TRADE. Reason: Configuration 4 majority not reached: 0/3 agents voted BUY.,No trade was executed. The counterfactual net Open-to-Close return was -3.120116%.,The NO_TRADE decision avoided a non-profitable market outcome. | All three analytical agents reached the same directional decision. | The resolved NO_TRADE decision avoided a non-profitable Open-to-Close outcome.,,,CONFIG_4_MA_SM_RM_EX_RF | NO_TRADE | FULL_AGENT_AGREEMENT | UNANIMOUS_NO_TRADE | CONSENSUS_UNANIMOUS_NO_TRADE | LOW_CONFIDENCE | CORRECT_TRADE_REJECTION,0.9097786748163474
2026-06-18,decision_e9933083a0a14569918f76b910e1bc0d,UNANIMOUS_NO_TRADE,0,,MA|SM|RM,False,0.0,NO_TRADE_REVIEW,EX did not execute a trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was NO_TRADE using MAJORITY_CONSENSUS. 0 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was UNANIMOUS_NO_TRADE. Reason: Configuration 4 majority not reached: 0/3 agents voted BUY.,No trade was executed. The counterfactual net Open-to-Close return was 1.677403%.,All three analytical agents reached the same directional decision.,The NO_TRADE decision missed a profitable market outcome. | The resolved NO_TRADE decision missed a profitable Open-to-Close opportunity.,,CONFIG_4_MA_SM_RM_EX_RF | NO_TRADE | FULL_AGENT_AGREEMENT | UNANIMOUS_NO_TRADE | CONSENSUS_UNANIMOUS_NO_TRADE | MISSED_PROFITABLE_OPPORTUNITY,0.933841457423836
2026-06-22,decision_5857cf47bd124d15a527208c5e503815,UNANIMOUS_NO_TRADE,0,,MA|SM|RM,False,0.0,NO_TRADE_REVIEW,EX did not execute a trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was NO_TRADE using MAJORITY_CONSENSUS. 0 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was UNANIMOUS_NO_TRADE. Reason: Configuration 4 majority not reached: 0/3 agents voted BUY.,No trade was executed. The counterfactual net Open-to-Close return was -3.134961%.,The NO_TRADE decision avoided a non-profitable market outcome. | All three analytical agents reached the same directional decision. | The resolved NO_TRADE decision avoided a non-profitable Open-to-Close outcome.,,,CONFIG_4_MA_SM_RM_EX_RF | NO_TRADE | FULL_AGENT_AGREEMENT | UNANIMOUS_NO_TRADE | CONSENSUS_UNANIMOUS_NO_TRADE | CORRECT_TRADE_REJECTION,0.9262364711373289
2026-06-23,decision_98391c453a0b4306ad743aabb7d96a18,MA_SM_BUY,2,MA|SM,RM,True,0.005704995896746501,CONSISTENT_SUCCESS,EX executed an Open-to-Close trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was BUY using MAJORITY_CONSENSUS. 2 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was MA_SM_BUY. Execution rationale: Configuration 4 majority BUY consensus: 2/3 agents voted BUY.,"The executed trade outcome was PROFIT. Portfolio net return was 0.570500%; capital changed from $101,673.95 to $102,254.00.",The configured majority-vote rule resolved differing analytical perspectives deterministically. | The resolved BUY decision produced a positive net Open-to-Close return.,,MA and RM issued different analytical votes. | SM and RM issued different analytical votes. | Configuration 4 contained analytical disagreement; dissenting agent(s): RM.,CONFIG_4_MA_SM_RM_EX_RF | TRADE_EXECUTED | PROFITABLE_OUTCOME | PARTIAL_AGENT_AGREEMENT | MAJORITY_BUY | CONSENSUS_MA_SM_BUY,0.7974245958152081
2026-06-24,decision_d899107b81e74da3ad763d604d62c50f,SINGLE_BUY,1,MA,SM|RM,False,0.0,NO_TRADE_REVIEW,EX did not execute a trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was NO_TRADE using MAJORITY_CONSENSUS. 1 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was SINGLE_BUY. Reason: Configuration 4 majority not reached: 1/3 agents voted BUY.,No trade was executed. The counterfactual net Open-to-Close return was 0.079524%.,The configured majority-vote rule resolved differing analytical perspectives deterministically.,The NO_TRADE decision missed a profitable market outcome. | The resolved NO_TRADE decision missed a profitable Open-to-Close opportunity.,"MA and SM issued different analytical votes. | MA and RM issued different analytical votes. | Configuration 4 contained analytical disagreement; dissenting agent(s): SM, RM.",CONFIG_4_MA_SM_RM_EX_RF | NO_TRADE | PARTIAL_AGENT_AGREEMENT | MAJORITY_NO_TRADE | CONSENSUS_SINGLE_BUY | MISSED_PROFITABLE_OPPORTUNITY,0.79871012127849
2026-06-25,decision_cf59af5ae7ab41588e50ceddbac6e960,UNANIMOUS_NO_TRADE,0,,MA|SM|RM,False,0.0,NO_TRADE_REVIEW,EX did not execute a trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was NO_TRADE using MAJORITY_CONSENSUS. 0 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was UNANIMOUS_NO_TRADE. Reason: Configuration 4 majority not reached: 0/3 agents voted BUY.,No trade was executed. The counterfactual net Open-to-Close return was -2.258209%.,The NO_TRADE decision avoided a non-profitable market outcome. | All three analytical agents reached the same directional decision. | The resolved NO_TRADE decision avoided a non-profitable Open-to-Close outcome.,,,CONFIG_4_MA_SM_RM_EX_RF | NO_TRADE | FULL_AGENT_AGREEMENT | UNANIMOUS_NO_TRADE | CONSENSUS_UNANIMOUS_NO_TRADE | CORRECT_TRADE_REJECTION,0.9108715007414172
2026-06-26,decision_a3d41f653f3e4867bb5eff183c9480c3,UNANIMOUS_NO_TRADE,0,,MA|SM|RM,False,0.0,NO_TRADE_REVIEW,EX did not execute a trade under CONFIG_4_MA_SM_RM_EX_RF. The resolved analytical decision was NO_TRADE using MAJORITY_CONSENSUS. 0 of 3 active analytical agents voted BUY; 2 BUY vote(s) were required. Consensus category was UNANIMOUS_NO_TRADE. Reason: Configuration 4 majority not reached: 0/3 agents voted BUY.,No trade was executed. The counterfactual net Open-to-Close return was 2.310671%.,All three analytical agents reached the same directional decision.,The NO_TRADE decision missed a profitable market outcome. | The resolved NO_TRADE decision missed a profitable Open-to-Close opportunity.,,CONFIG_4_MA_SM_RM_EX_RF | NO_TRADE | FULL_AGENT_AGREEMENT | UNANIMOUS_NO_TRADE | CONSENSUS_UNANIMOUS_NO_TRADE | MISSED_PROFITABLE_OPPORTUNITY,0.9382404196541492
